Tanggal,Kecamatan,Puskesmas,Jumlah_Bayi_6_Bulan,Jumlah_ASI_Eksklusif,Persentase_Cakupan
2022-07-31,Padang Barat,PADANG PASIR,120,94,78.33
2022-07-31,Padang Utara,ULAK KARANG,84,68,80.95
2022-07-31,Padang Utara,AIR TAWAR,52,41,78.85
2022-07-31,Padang Utara,ALAI,41,27,65.85
2022-07-31,Nanggalo,NANGGALO,48,36,75.0
2022-07-31,Nanggalo,LAPAI,106,88,83.02
2022-07-31,Kuranji,BELIMBING,68,48,70.59
2022-07-31,Kuranji,KURANJI,64,48,75.0
2022-07-31,Kuranji,AMBACANG,72,56,77.78
2022-07-31,Pauh,PAUH,60,45,75.0
2022-07-31,Koto Tangah,AIR DINGIN,49,30,61.22
2022-07-31,Koto Tangah,LB.BUAYA,72,58,80.56
2022-07-31,Koto Tangah,IKUR KOTO,114,65,57.02
2022-07-31,Koto Tangah,ANAK AIR,37,21,56.76
2022-07-31,Koto Tangah,TUNGGUL HITAM,104,62,59.62
2022-08-31,Bungus Teluk Kabung,BUNGUS,55,43,78.18
2022-08-31,Lubuk Kilangan,LUBUK KILANGAN,99,82,82.83
2022-08-31,Lubuk Begalung,LUBUK BEGALUNG,92,68,73.91
2022-08-31,Lubuk Begalung,PEGAMBIRAN,98,79,80.61
2022-08-31,Padang Selatan,SEBERANG PADANG,103,71,68.93
2022-08-31,Padang Selatan,PEMANCUNGAN,63,40,63.49
2022-08-31,Padang Selatan,RAWANG,99,58,58.59
2022-08-31,Padang Timur,ANDALAS,91,76,83.52
2022-08-31,Padang Timur,PARAK KARAKAH,75,57,76.0
2022-08-31,Padang Barat,PADANG PASIR,57,48,84.21
2022-08-31,Padang Utara,ULAK KARANG,86,72,83.72
2022-08-31,Padang Utara,AIR TAWAR,118,93,78.81
2022-08-31,Padang Utara,ALAI,69,55,79.71
2022-08-31,Nanggalo,NANGGALO,113,81,71.68
2022-08-31,Nanggalo,LAPAI,73,50,68.49
2022-08-31,Kuranji,BELIMBING,94,66,70.21
2022-08-31,Kuranji,KURANJI,67,40,59.7
2022-08-31,Kuranji,AMBACANG,124,86,69.35
2022-08-31,Pauh,PAUH,65,37,56.92
2022-08-31,Koto Tangah,AIR DINGIN,99,79,79.8
2022-08-31,Koto Tangah,LB.BUAYA,89,59,66.29
2022-08-31,Koto Tangah,IKUR KOTO,137,86,62.77
2022-08-31,Koto Tangah,ANAK AIR,115,80,69.57
2022-08-31,Koto Tangah,TUNGGUL HITAM,100,67,67.0
2022-09-30,Bungus Teluk Kabung,BUNGUS,125,81,64.8
2022-09-30,Lubuk Kilangan,LUBUK KILANGAN,73,62,84.93
2022-09-30,Lubuk Begalung,LUBUK BEGALUNG,112,92,82.14
2022-09-30,Lubuk Begalung,PEGAMBIRAN,96,71,73.96
2022-09-30,Padang Selatan,SEBERANG PADANG,136,92,67.65
2022-09-30,Padang Selatan,PEMANCUNGAN,98,83,84.69
2022-09-30,Padang Selatan,RAWANG,74,57,77.03
2022-09-30,Padang Timur,ANDALAS,98,81,82.65
2022-09-30,Padang Timur,PARAK KARAKAH,92,73,79.35
2022-09-30,Padang Barat,PADANG PASIR,96,54,56.25
2022-09-30,Padang Utara,ULAK KARANG,94,63,67.02
2022-09-30,Padang Utara,AIR TAWAR,88,68,77.27
2022-09-30,Padang Utara,ALAI,58,40,68.97
2022-09-30,Nanggalo,NANGGALO,50,41,82.0
2022-09-30,Nanggalo,LAPAI,131,91,69.47
2022-09-30,Kuranji,BELIMBING,104,73,70.19
2022-09-30,Kuranji,KURANJI,135,106,78.52
2022-09-30,Kuranji,AMBACANG,62,38,61.29
2022-09-30,Pauh,PAUH,123,82,66.67
2022-09-30,Koto Tangah,AIR DINGIN,51,36,70.59
2022-09-30,Koto Tangah,LB.BUAYA,98,77,78.57
2022-09-30,Koto Tangah,IKUR KOTO,68,44,64.71
2022-09-30,Koto Tangah,ANAK AIR,81,69,85.19
2022-09-30,Koto Tangah,TUNGGUL HITAM,67,39,58.21
2022-10-31,Bungus Teluk Kabung,BUNGUS,130,101,77.69
2022-10-31,Lubuk Kilangan,LUBUK KILANGAN,110,92,83.64
2022-10-31,Lubuk Begalung,LUBUK BEGALUNG,119,71,59.66
2022-10-31,Lubuk Begalung,PEGAMBIRAN,109,62,56.88
2022-10-31,Padang Selatan,SEBERANG PADANG,85,60,70.59
2022-10-31,Padang Selatan,PEMANCUNGAN,78,62,79.49
2022-10-31,Padang Selatan,RAWANG,83,70,84.34
2022-10-31,Padang Timur,ANDALAS,127,92,72.44
2022-10-31,Padang Timur,PARAK KARAKAH,60,38,63.33
2022-10-31,Padang Barat,PADANG PASIR,52,30,57.69
2022-10-31,Padang Utara,ULAK KARANG,95,79,83.16
2022-10-31,Padang Utara,AIR TAWAR,68,43,63.24
2022-10-31,Padang Utara,ALAI,61,45,73.77
2022-10-31,Nanggalo,NANGGALO,89,74,83.15
2022-10-31,Nanggalo,LAPAI,61,37,60.66
2022-10-31,Kuranji,BELIMBING,99,77,77.78
2022-10-31,Kuranji,KURANJI,67,39,58.21
2022-10-31,Kuranji,AMBACANG,111,85,76.58
2022-10-31,Pauh,PAUH,53,40,75.47
2022-10-31,Koto Tangah,AIR DINGIN,89,65,73.03
2022-10-31,Koto Tangah,LB.BUAYA,51,30,58.82
2022-10-31,Koto Tangah,IKUR KOTO,58,38,65.52
2022-10-31,Koto Tangah,ANAK AIR,66,53,80.3
2022-10-31,Koto Tangah,TUNGGUL HITAM,47,36,76.6
2022-11-30,Bungus Teluk Kabung,BUNGUS,125,78,62.4
2022-11-30,Lubuk Kilangan,LUBUK KILANGAN,79,65,82.28
2022-11-30,Lubuk Begalung,LUBUK BEGALUNG,87,73,83.91
2022-11-30,Lubuk Begalung,PEGAMBIRAN,70,57,81.43
2022-11-30,Padang Selatan,SEBERANG PADANG,117,69,58.97
2022-11-30,Padang Selatan,PEMANCUNGAN,67,56,83.58
2022-11-30,Padang Selatan,RAWANG,79,56,70.89
2022-11-30,Padang Timur,ANDALAS,130,93,71.54
2022-11-30,Padang Timur,PARAK KARAKAH,72,56,77.78
2022-11-30,Padang Barat,PADANG PASIR,37,23,62.16
2022-11-30,Padang Utara,ULAK KARANG,82,66,80.49
2022-11-30,Padang Utara,AIR TAWAR,57,49,85.96
2022-11-30,Padang Utara,ALAI,51,38,74.51
2022-11-30,Nanggalo,NANGGALO,49,32,65.31
2022-11-30,Nanggalo,LAPAI,115,75,65.22
2022-11-30,Kuranji,BELIMBING,57,32,56.14
2022-11-30,Kuranji,KURANJI,91,55,60.44
2022-11-30,Kuranji,AMBACANG,126,77,61.11
2022-11-30,Pauh,PAUH,110,93,84.55
2022-11-30,Koto Tangah,AIR DINGIN,91,67,73.63
2022-11-30,Koto Tangah,LB.BUAYA,78,51,65.38
2022-11-30,Koto Tangah,IKUR KOTO,129,78,60.47
2022-11-30,Koto Tangah,ANAK AIR,98,73,74.49
2022-11-30,Koto Tangah,TUNGGUL HITAM,70,48,68.57
2022-12-31,Bungus Teluk Kabung,BUNGUS,132,96,72.73
2022-12-31,Lubuk Kilangan,LUBUK KILANGAN,123,76,61.79
2022-12-31,Lubuk Begalung,LUBUK BEGALUNG,129,75,58.14
2022-12-31,Lubuk Begalung,PEGAMBIRAN,124,90,72.58
2022-12-31,Padang Selatan,SEBERANG PADANG,118,88,74.58
2022-12-31,Padang Selatan,PEMANCUNGAN,108,76,70.37
2022-12-31,Padang Selatan,RAWANG,135,103,76.3
2022-12-31,Padang Timur,ANDALAS,84,53,63.1
2022-12-31,Padang Timur,PARAK KARAKAH,123,69,56.1
2022-12-31,Padang Barat,PADANG PASIR,110,78,70.91
2022-12-31,Padang Utara,ULAK KARANG,74,55,74.32
2022-12-31,Padang Utara,AIR TAWAR,75,63,84.0
2022-12-31,Padang Utara,ALAI,70,58,82.86
2022-12-31,Nanggalo,NANGGALO,95,78,82.11
2022-12-31,Nanggalo,LAPAI,105,80,76.19
2022-12-31,Kuranji,BELIMBING,79,53,67.09
2022-12-31,Kuranji,KURANJI,100,68,68.0
2022-12-31,Kuranji,AMBACANG,60,38,63.33
2022-12-31,Pauh,PAUH,128,97,75.78
2022-12-31,Koto Tangah,AIR DINGIN,98,55,56.12
2022-12-31,Koto Tangah,LB.BUAYA,42,35,83.33
2022-12-31,Koto Tangah,IKUR KOTO,50,36,72.0
2022-12-31,Koto Tangah,ANAK AIR,64,42,65.62
2022-12-31,Koto Tangah,TUNGGUL HITAM,118,74,62.71
2023-01-31,Bungus Teluk Kabung,BUNGUS,131,96,73.28
2023-01-31,Lubuk Kilangan,LUBUK KILANGAN,58,46,79.31
2023-01-31,Lubuk Begalung,LUBUK BEGALUNG,82,62,75.61
2023-01-31,Lubuk Begalung,PEGAMBIRAN,122,104,85.25
2023-01-31,Padang Selatan,SEBERANG PADANG,98,85,86.73
2023-01-31,Padang Selatan,PEMANCUNGAN,70,49,70.0
2023-01-31,Padang Selatan,RAWANG,120,89,74.17
2023-01-31,Padang Timur,ANDALAS,90,63,70.0
2023-01-31,Padang Timur,PARAK KARAKAH,110,88,80.0
2023-01-31,Padang Barat,PADANG PASIR,131,103,78.63
2023-01-31,Padang Utara,ULAK KARANG,147,116,78.91
2023-01-31,Padang Utara,AIR TAWAR,108,75,69.44
2023-01-31,Padang Utara,ALAI,86,53,61.63
2023-01-31,Nanggalo,NANGGALO,119,101,84.87
2023-01-31,Nanggalo,LAPAI,90,66,73.33
2023-01-31,Kuranji,BELIMBING,128,106,82.81
2023-01-31,Kuranji,KURANJI,56,48,85.71
2023-01-31,Kuranji,AMBACANG,72,64,88.89
2023-01-31,Pauh,PAUH,124,87,70.16
2023-01-31,Koto Tangah,AIR DINGIN,110,73,66.36
2023-01-31,Koto Tangah,LB.BUAYA,133,90,67.67
2023-01-31,Koto Tangah,IKUR KOTO,42,30,71.43
2023-01-31,Koto Tangah,ANAK AIR,128,105,82.03
2023-01-31,Koto Tangah,TUNGGUL HITAM,51,38,74.51
2023-02-28,Bungus Teluk Kabung,BUNGUS,133,82,61.65
2023-02-28,Lubuk Kilangan,LUBUK KILANGAN,89,56,62.92
2023-02-28,Lubuk Begalung,LUBUK BEGALUNG,58,50,86.21
2023-02-28,Lubuk Begalung,PEGAMBIRAN,66,54,81.82
2023-02-28,Padang Selatan,SEBERANG PADANG,98,61,62.24
2023-02-28,Padang Selatan,PEMANCUNGAN,139,87,62.59
2023-02-28,Padang Selatan,RAWANG,128,98,76.56
2023-02-28,Padang Timur,ANDALAS,95,59,62.11
2023-02-28,Padang Timur,PARAK KARAKAH,80,51,63.75
2023-02-28,Padang Barat,PADANG PASIR,88,59,67.05
2023-02-28,Padang Utara,ULAK KARANG,117,82,70.09
2023-02-28,Padang Utara,AIR TAWAR,67,56,83.58
2023-02-28,Padang Utara,ALAI,124,87,70.16
2023-02-28,Nanggalo,NANGGALO,116,90,77.59
2023-02-28,Nanggalo,LAPAI,87,63,72.41
2023-02-28,Kuranji,BELIMBING,112,80,71.43
2023-02-28,Kuranji,KURANJI,141,120,85.11
2023-02-28,Kuranji,AMBACANG,77,57,74.03
2023-02-28,Pauh,PAUH,78,55,70.51
2023-02-28,Koto Tangah,AIR DINGIN,50,44,88.0
2023-02-28,Koto Tangah,LB.BUAYA,80,51,63.75
2023-02-28,Koto Tangah,IKUR KOTO,97,81,83.51
2023-02-28,Koto Tangah,ANAK AIR,69,59,85.51
2023-02-28,Koto Tangah,TUNGGUL HITAM,122,109,89.34
2023-03-31,Bungus Teluk Kabung,BUNGUS,129,90,69.77
2023-03-31,Lubuk Kilangan,LUBUK KILANGAN,149,133,89.26
2023-03-31,Lubuk Begalung,LUBUK BEGALUNG,112,85,75.89
2023-03-31,Lubuk Begalung,PEGAMBIRAN,126,104,82.54
2023-03-31,Padang Selatan,SEBERANG PADANG,94,76,80.85
2023-03-31,Padang Selatan,PEMANCUNGAN,111,73,65.77
2023-03-31,Padang Selatan,RAWANG,83,75,90.36
2023-03-31,Padang Timur,ANDALAS,85,68,80.0
2023-03-31,Padang Timur,PARAK KARAKAH,67,52,77.61
2023-03-31,Padang Barat,PADANG PASIR,75,55,73.33
2023-03-31,Padang Utara,ULAK KARANG,52,35,67.31
2023-03-31,Padang Utara,AIR TAWAR,55,38,69.09
2023-03-31,Padang Utara,ALAI,82,59,71.95
2023-03-31,Nanggalo,NANGGALO,143,90,62.94
2023-03-31,Nanggalo,LAPAI,77,58,75.32
2023-03-31,Kuranji,BELIMBING,103,79,76.7
2023-03-31,Kuranji,KURANJI,57,51,89.47
2023-03-31,Kuranji,AMBACANG,145,111,76.55
2023-03-31,Pauh,PAUH,44,30,68.18
2023-03-31,Koto Tangah,AIR DINGIN,45,28,62.22
2023-03-31,Koto Tangah,LB.BUAYA,142,127,89.44
2023-03-31,Koto Tangah,IKUR KOTO,81,53,65.43
2023-03-31,Koto Tangah,ANAK AIR,102,75,73.53
2023-03-31,Koto Tangah,TUNGGUL HITAM,75,53,70.67
2023-04-30,Bungus Teluk Kabung,BUNGUS,70,54,77.14
2023-04-30,Lubuk Kilangan,LUBUK KILANGAN,138,87,63.04
2023-04-30,Lubuk Begalung,LUBUK BEGALUNG,86,57,66.28
2023-04-30,Lubuk Begalung,PEGAMBIRAN,61,43,70.49
2023-04-30,Padang Selatan,SEBERANG PADANG,97,78,80.41
2023-04-30,Padang Selatan,PEMANCUNGAN,97,78,80.41
2023-04-30,Padang Selatan,RAWANG,144,89,61.81
2023-04-30,Padang Timur,ANDALAS,138,110,79.71
2023-04-30,Padang Timur,PARAK KARAKAH,112,79,70.54
2023-04-30,Padang Barat,PADANG PASIR,93,75,80.65
2023-04-30,Padang Utara,ULAK KARANG,76,66,86.84
2023-04-30,Padang Utara,AIR TAWAR,58,48,82.76
2023-04-30,Padang Utara,ALAI,128,79,61.72
2023-04-30,Nanggalo,NANGGALO,150,96,64.0
2023-04-30,Nanggalo,LAPAI,128,112,87.5
2023-04-30,Kuranji,BELIMBING,128,96,75.0
2023-04-30,Kuranji,KURANJI,116,87,75.0
2023-04-30,Kuranji,AMBACANG,105,73,69.52
2023-04-30,Pauh,PAUH,83,58,69.88
2023-04-30,Koto Tangah,AIR DINGIN,129,88,68.22
2023-04-30,Koto Tangah,LB.BUAYA,114,88,77.19
2023-04-30,Koto Tangah,IKUR KOTO,107,81,75.7
2023-04-30,Koto Tangah,ANAK AIR,129,79,61.24
2023-04-30,Koto Tangah,TUNGGUL HITAM,57,49,85.96
2023-05-31,Bungus Teluk Kabung,BUNGUS,122,97,79.51
2023-05-31,Lubuk Kilangan,LUBUK KILANGAN,83,52,62.65
2023-05-31,Lubuk Begalung,LUBUK BEGALUNG,82,62,75.61
2023-05-31,Lubuk Begalung,PEGAMBIRAN,64,48,75.0
2023-05-31,Padang Selatan,SEBERANG PADANG,145,90,62.07
2023-05-31,Padang Selatan,PEMANCUNGAN,53,38,71.7
2023-05-31,Padang Selatan,RAWANG,52,39,75.0
2023-05-31,Padang Timur,ANDALAS,140,96,68.57
2023-05-31,Padang Timur,PARAK KARAKAH,68,43,63.24
2023-05-31,Padang Barat,PADANG PASIR,68,54,79.41
2023-05-31,Padang Utara,ULAK KARANG,72,60,83.33
2023-05-31,Padang Utara,AIR TAWAR,59,48,81.36
2023-05-31,Padang Utara,ALAI,118,94,79.66
2023-05-31,Nanggalo,NANGGALO,93,70,75.27
2023-05-31,Nanggalo,LAPAI,95,75,78.95
2023-05-31,Kuranji,BELIMBING,127,114,89.76
2023-05-31,Kuranji,KURANJI,50,32,64.0
2023-05-31,Kuranji,AMBACANG,145,111,76.55
2023-05-31,Pauh,PAUH,120,83,69.17
2023-05-31,Koto Tangah,AIR DINGIN,81,64,79.01
2023-05-31,Koto Tangah,LB.BUAYA,108,66,61.11
2023-05-31,Koto Tangah,IKUR KOTO,129,81,62.79
2023-05-31,Koto Tangah,ANAK AIR,116,91,78.45
2023-05-31,Koto Tangah,TUNGGUL HITAM,47,30,63.83
2023-06-30,Bungus Teluk Kabung,BUNGUS,58,37,63.79
2023-06-30,Lubuk Kilangan,LUBUK KILANGAN,74,50,67.57
2023-06-30,Lubuk Begalung,LUBUK BEGALUNG,109,90,82.57
2023-06-30,Lubuk Begalung,PEGAMBIRAN,123,93,75.61
2023-06-30,Padang Selatan,SEBERANG PADANG,117,87,74.36
2023-06-30,Padang Selatan,PEMANCUNGAN,76,50,65.79
2023-06-30,Padang Selatan,RAWANG,102,84,82.35
2023-06-30,Padang Timur,ANDALAS,56,39,69.64
2023-06-30,Padang Timur,PARAK KARAKAH,131,107,81.68
2023-06-30,Padang Barat,PADANG PASIR,131,100,76.34
2023-06-30,Padang Utara,ULAK KARANG,47,39,82.98
2023-06-30,Padang Utara,AIR TAWAR,103,73,70.87
2023-06-30,Padang Utara,ALAI,87,60,68.97
2023-06-30,Nanggalo,NANGGALO,61,40,65.57
2023-06-30,Nanggalo,LAPAI,134,98,73.13
2023-06-30,Kuranji,BELIMBING,103,87,84.47
2023-06-30,Kuranji,KURANJI,121,100,82.64
2023-06-30,Kuranji,AMBACANG,154,96,62.34
2023-06-30,Pauh,PAUH,64,47,73.44
2023-06-30,Koto Tangah,AIR DINGIN,118,104,88.14
2023-06-30,Koto Tangah,LB.BUAYA,119,82,68.91
2023-06-30,Koto Tangah,IKUR KOTO,46,33,71.74
2023-06-30,Koto Tangah,ANAK AIR,136,119,87.5
2023-06-30,Koto Tangah,TUNGGUL HITAM,91,69,75.82
2023-07-31,Bungus Teluk Kabung,BUNGUS,126,99,78.57
2023-07-31,Lubuk Kilangan,LUBUK KILANGAN,65,47,72.31
2023-07-31,Lubuk Begalung,LUBUK BEGALUNG,85,67,78.82
2023-07-31,Lubuk Begalung,PEGAMBIRAN,58,43,74.14
2023-07-31,Padang Selatan,SEBERANG PADANG,89,70,78.65
2023-07-31,Padang Selatan,PEMANCUNGAN,69,52,75.36
2023-07-31,Padang Selatan,RAWANG,120,98,81.67
2023-07-31,Padang Timur,ANDALAS,79,57,72.15
2023-07-31,Padang Timur,PARAK KARAKAH,47,32,68.09
2023-07-31,Padang Barat,PADANG PASIR,115,94,81.74
2023-07-31,Padang Utara,ULAK KARANG,64,56,87.5
2023-07-31,Padang Utara,AIR TAWAR,139,89,64.03
2023-07-31,Padang Utara,ALAI,132,107,81.06
2023-07-31,Nanggalo,NANGGALO,88,72,81.82
2023-07-31,Nanggalo,LAPAI,47,39,82.98
2023-07-31,Kuranji,BELIMBING,111,76,68.47
2023-07-31,Kuranji,KURANJI,118,98,83.05
2023-07-31,Kuranji,AMBACANG,86,68,79.07
2023-07-31,Pauh,PAUH,138,116,84.06
2023-07-31,Koto Tangah,AIR DINGIN,86,53,61.63
2023-07-31,Koto Tangah,LB.BUAYA,138,121,87.68
2023-07-31,Koto Tangah,IKUR KOTO,86,77,89.53
2023-07-31,Koto Tangah,ANAK AIR,64,48,75.0
2023-07-31,Koto Tangah,TUNGGUL HITAM,103,63,61.17
2023-08-31,Bungus Teluk Kabung,BUNGUS,87,66,75.86
2023-08-31,Lubuk Kilangan,LUBUK KILANGAN,86,70,81.4
2023-08-31,Lubuk Begalung,LUBUK BEGALUNG,143,101,70.63
2023-08-31,Lubuk Begalung,PEGAMBIRAN,137,112,81.75
2023-08-31,Padang Selatan,SEBERANG PADANG,64,42,65.62
2023-08-31,Padang Selatan,PEMANCUNGAN,135,84,62.22
2023-08-31,Padang Selatan,RAWANG,70,49,70.0
2023-08-31,Padang Timur,ANDALAS,140,124,88.57
2023-08-31,Padang Timur,PARAK KARAKAH,48,30,62.5
2023-08-31,Padang Barat,PADANG PASIR,129,89,68.99
2023-08-31,Padang Utara,ULAK KARANG,89,79,88.76
2023-08-31,Padang Utara,AIR TAWAR,81,56,69.14
2023-08-31,Padang Utara,ALAI,94,84,89.36
2023-08-31,Nanggalo,NANGGALO,56,50,89.29
2023-08-31,Nanggalo,LAPAI,133,93,69.92
2023-08-31,Kuranji,BELIMBING,49,40,81.63
2023-08-31,Kuranji,KURANJI,117,100,85.47
2023-08-31,Kuranji,AMBACANG,115,91,79.13
2023-08-31,Pauh,PAUH,110,87,79.09
2023-08-31,Koto Tangah,AIR DINGIN,130,105,80.77
2023-08-31,Koto Tangah,LB.BUAYA,50,41,82.0
2023-08-31,Koto Tangah,IKUR KOTO,115,100,86.96
2023-08-31,Koto Tangah,ANAK AIR,68,48,70.59
2023-08-31,Koto Tangah,TUNGGUL HITAM,54,48,88.89
2023-09-30,Bungus Teluk Kabung,BUNGUS,103,67,65.05
2023-09-30,Lubuk Kilangan,LUBUK KILANGAN,144,96,66.67
2023-09-30,Lubuk Begalung,LUBUK BEGALUNG,137,91,66.42
2023-09-30,Lubuk Begalung,PEGAMBIRAN,130,105,80.77
2023-09-30,Padang Selatan,SEBERANG PADANG,59,52,88.14
2023-09-30,Padang Selatan,PEMANCUNGAN,145,119,82.07
2023-09-30,Padang Selatan,RAWANG,110,98,89.09
2023-09-30,Padang Timur,ANDALAS,73,47,64.38
2023-09-30,Padang Timur,PARAK KARAKAH,69,51,73.91
2023-09-30,Padang Barat,PADANG PASIR,46,35,76.09
2023-09-30,Padang Utara,ULAK KARANG,138,104,75.36
2023-09-30,Padang Utara,AIR TAWAR,59,39,66.1
2023-09-30,Padang Utara,ALAI,73,59,80.82
2023-09-30,Nanggalo,NANGGALO,57,39,68.42
2023-09-30,Nanggalo,LAPAI,68,49,72.06
2023-09-30,Kuranji,BELIMBING,145,116,80.0
2023-09-30,Kuranji,KURANJI,68,59,86.76
2023-09-30,Kuranji,AMBACANG,106,78,73.58
2023-09-30,Pauh,PAUH,105,80,76.19
2023-09-30,Koto Tangah,AIR DINGIN,94,63,67.02
2023-09-30,Koto Tangah,LB.BUAYA,75,58,77.33
2023-09-30,Koto Tangah,IKUR KOTO,60,40,66.67
2023-09-30,Koto Tangah,ANAK AIR,106,64,60.38
2023-09-30,Koto Tangah,TUNGGUL HITAM,109,97,88.99
2023-10-31,Bungus Teluk Kabung,BUNGUS,96,68,70.83
2023-10-31,Lubuk Kilangan,LUBUK KILANGAN,67,55,82.09
2023-10-31,Lubuk Begalung,LUBUK BEGALUNG,48,39,81.25
2023-10-31,Lubuk Begalung,PEGAMBIRAN,92,75,81.52
2023-10-31,Padang Selatan,SEBERANG PADANG,131,94,71.76
2023-10-31,Padang Selatan,PEMANCUNGAN,67,55,82.09
2023-10-31,Padang Selatan,RAWANG,82,71,86.59
2023-10-31,Padang Timur,ANDALAS,88,68,77.27
2023-10-31,Padang Timur,PARAK KARAKAH,80,61,76.25
2023-10-31,Padang Barat,PADANG PASIR,91,74,81.32
2023-10-31,Padang Utara,ULAK KARANG,74,61,82.43
2023-10-31,Padang Utara,AIR TAWAR,91,71,78.02
2023-10-31,Padang Utara,ALAI,114,88,77.19
2023-10-31,Nanggalo,NANGGALO,74,59,79.73
2023-10-31,Nanggalo,LAPAI,104,72,69.23
2023-10-31,Kuranji,BELIMBING,79,53,67.09
2023-10-31,Kuranji,KURANJI,73,54,73.97
2023-10-31,Kuranji,AMBACANG,65,53,81.54
2023-10-31,Pauh,PAUH,75,59,78.67
2023-10-31,Koto Tangah,AIR DINGIN,61,51,83.61
2023-10-31,Koto Tangah,LB.BUAYA,52,46,88.46
2023-10-31,Koto Tangah,IKUR KOTO,118,103,87.29
2023-10-31,Koto Tangah,ANAK AIR,68,59,86.76
2023-10-31,Koto Tangah,TUNGGUL HITAM,92,59,64.13
2023-11-30,Bungus Teluk Kabung,BUNGUS,134,100,74.63
2023-11-30,Lubuk Kilangan,LUBUK KILANGAN,85,61,71.76
2023-11-30,Lubuk Begalung,LUBUK BEGALUNG,92,68,73.91
2023-11-30,Lubuk Begalung,PEGAMBIRAN,149,90,60.4
2023-11-30,Padang Selatan,SEBERANG PADANG,75,54,72.0
2023-11-30,Padang Selatan,PEMANCUNGAN,92,74,80.43
2023-11-30,Padang Selatan,RAWANG,136,90,66.18
2023-11-30,Padang Timur,ANDALAS,147,100,68.03
2023-11-30,Padang Timur,PARAK KARAKAH,87,67,77.01
2023-11-30,Padang Barat,PADANG PASIR,66,47,71.21
2023-11-30,Padang Utara,ULAK KARANG,77,57,74.03
2023-11-30,Padang Utara,AIR TAWAR,96,58,60.42
2023-11-30,Padang Utara,ALAI,111,93,83.78
2023-11-30,Nanggalo,NANGGALO,69,46,66.67
2023-11-30,Nanggalo,LAPAI,103,73,70.87
2023-11-30,Kuranji,BELIMBING,138,92,66.67
2023-11-30,Kuranji,KURANJI,139,100,71.94
2023-11-30,Kuranji,AMBACANG,128,101,78.91
2023-11-30,Pauh,PAUH,81,59,72.84
2023-11-30,Koto Tangah,AIR DINGIN,116,97,83.62
2023-11-30,Koto Tangah,LB.BUAYA,123,98,79.67
2023-11-30,Koto Tangah,IKUR KOTO,134,102,76.12
2023-11-30,Koto Tangah,ANAK AIR,131,110,83.97
2023-11-30,Koto Tangah,TUNGGUL HITAM,123,94,76.42
2023-12-31,Bungus Teluk Kabung,BUNGUS,110,73,66.36
2023-12-31,Lubuk Kilangan,LUBUK KILANGAN,113,93,82.3
2023-12-31,Lubuk Begalung,LUBUK BEGALUNG,111,78,70.27
2023-12-31,Lubuk Begalung,PEGAMBIRAN,92,73,79.35
2023-12-31,Padang Selatan,SEBERANG PADANG,57,38,66.67
2023-12-31,Padang Selatan,PEMANCUNGAN,138,107,77.54
2023-12-31,Padang Selatan,RAWANG,63,39,61.9
2023-12-31,Padang Timur,ANDALAS,97,75,77.32
2023-12-31,Padang Timur,PARAK KARAKAH,93,61,65.59
2023-12-31,Padang Barat,PADANG PASIR,72,48,66.67
2023-12-31,Padang Utara,ULAK KARANG,107,92,85.98
2023-12-31,Padang Utara,AIR TAWAR,150,117,78.0
2023-12-31,Padang Utara,ALAI,127,83,65.35
2023-12-31,Nanggalo,NANGGALO,95,68,71.58
2023-12-31,Nanggalo,LAPAI,77,55,71.43
2023-12-31,Kuranji,BELIMBING,59,46,77.97
2023-12-31,Kuranji,KURANJI,86,52,60.47
2023-12-31,Kuranji,AMBACANG,59,48,81.36
2023-12-31,Pauh,PAUH,83,73,87.95
2023-12-31,Koto Tangah,AIR DINGIN,124,98,79.03
2023-12-31,Koto Tangah,LB.BUAYA,94,76,80.85
2023-12-31,Koto Tangah,IKUR KOTO,54,47,87.04
2023-12-31,Koto Tangah,ANAK AIR,131,82,62.6
2023-12-31,Koto Tangah,TUNGGUL HITAM,50,38,76.0
2024-01-31,Bungus Teluk Kabung,BUNGUS,74,61,82.43
2024-01-31,Lubuk Kilangan,LUBUK KILANGAN,66,48,72.73
2024-01-31,Lubuk Begalung,LUBUK BEGALUNG,129,82,63.57
2024-01-31,Lubuk Begalung,PEGAMBIRAN,109,73,66.97
2024-01-31,Padang Selatan,SEBERANG PADANG,85,78,91.76
2024-01-31,Padang Selatan,PEMANCUNGAN,124,83,66.94
2024-01-31,Padang Selatan,RAWANG,118,75,63.56
2024-01-31,Padang Timur,ANDALAS,94,60,63.83
2024-01-31,Padang Timur,PARAK KARAKAH,71,56,78.87
2024-01-31,Padang Barat,PADANG PASIR,137,114,83.21
2024-01-31,Padang Utara,ULAK KARANG,94,63,67.02
2024-01-31,Padang Utara,AIR TAWAR,115,85,73.91
2024-01-31,Padang Utara,ALAI,97,84,86.6
2024-01-31,Nanggalo,NANGGALO,130,106,81.54
2024-01-31,Nanggalo,LAPAI,60,53,88.33
2024-01-31,Kuranji,BELIMBING,140,106,75.71
2024-01-31,Kuranji,KURANJI,125,106,84.8
2024-01-31,Kuranji,AMBACANG,67,49,73.13
2024-01-31,Pauh,PAUH,129,99,76.74
2024-01-31,Koto Tangah,AIR DINGIN,147,128,87.07
2024-01-31,Koto Tangah,LB.BUAYA,145,90,62.07
